code,country,year,rev,exp,prim_exp,ie,pb,d,rgc,rltirc,gg_debt,gg_budg
299,Venezuela,1839,,,,,,,,,0,0
299,Venezuela,1840,,,,,,,,,0,0
299,Venezuela,1841,,,,,,,,,0,0
299,Venezuela,1842,,,,,,,,,0,0
299,Venezuela,1843,,,,,,,,,0,0
299,Venezuela,1844,,,,,,,,,0,0
299,Venezuela,1845,,,,,,,,,0,0
299,Venezuela,1846,,,,,,,,,0,0
299,Venezuela,1847,,,,,,,,,0,0
299,Venezuela,1848,,,,,,,,,0,0
299,Venezuela,1849,,,,,,,,,0,0
299,Venezuela,1850,,,,,,,,,0,0
299,Venezuela,1851,,,,,,,,,0,0
299,Venezuela,1852,,,,,,,,,0,0
299,Venezuela,1853,,,,,,,,,0,0
299,Venezuela,1854,,,,,,,,,0,0
299,Venezuela,1855,,,,,,,,,0,0
299,Venezuela,1856,,,,,,,,,0,0
299,Venezuela,1857,,,,,,,,,0,0
299,Venezuela,1858,,,,,,,,,0,0
299,Venezuela,1859,,,,,,,,,0,0
299,Venezuela,1860,,,,,,,,,0,0
299,Venezuela,1861,,,,,,,,,0,0
299,Venezuela,1862,,,,,,,,,0,0
299,Venezuela,1863,,,,,,,,,0,0
299,Venezuela,1864,,,,,,,,,0,0
299,Venezuela,1865,,,,,,,,,0,0
299,Venezuela,1866,,,,,,,,,0,0
299,Venezuela,1867,,,,,,,,,0,0
299,Venezuela,1868,,,,,,,,,0,0
299,Venezuela,1869,,,,,,,,,0,0
299,Venezuela,1870,,,,,,,,,0,0
299,Venezuela,1871,,,,,,,,,0,0
299,Venezuela,1872,,,,,,,,,0,0
299,Venezuela,1873,,,,,,,,,0,0
299,Venezuela,1874,,,,,,,,,0,0
299,Venezuela,1875,,,,,,,,,0,0
299,Venezuela,1876,,,,,,,,,0,0
299,Venezuela,1877,,,,,,,,,0,0
299,Venezuela,1878,,,,,,,,,0,0
299,Venezuela,1879,,,,,,,,,0,0
299,Venezuela,1880,,,,,,,,,0,0
299,Venezuela,1881,,,,,,,,,0,0
299,Venezuela,1882,,,,,,,,,0,0
299,Venezuela,1883,,,,,,,,,0,0
299,Venezuela,1884,,,,,,,,,0,0
299,Venezuela,1885,,,,,,,,,0,0
299,Venezuela,1886,,,,,,,,,0,0
299,Venezuela,1887,,,,,,,,,0,0
299,Venezuela,1888,,,,,,,,,0,0
299,Venezuela,1889,,,,,,,,,0,0
299,Venezuela,1890,,,,,,,,,0,0
299,Venezuela,1891,,,,,,,,,0,0
299,Venezuela,1892,,,,,,,,,0,0
299,Venezuela,1893,,,,,,,,,0,0
299,Venezuela,1894,,,,,,,,,0,0
299,Venezuela,1895,,,,,,,,,0,0
299,Venezuela,1896,,,,,,,,,0,0
299,Venezuela,1897,,,,,,,,,0,0
299,Venezuela,1898,,,,,,,,,0,0
299,Venezuela,1899,,,,,,,,,0,0
299,Venezuela,1900,,,,,,,,,0,0
299,Venezuela,1901,,,,,,,-1.67173,,0,0
299,Venezuela,1902,,,,,,,8.80989,,0,0
299,Venezuela,1903,,,,,,,8.09659,,0,0
299,Venezuela,1904,,,,,,,-2.36531,,0,0
299,Venezuela,1905,,,,,,,-1.21131,,0,0
299,Venezuela,1906,,,,,,,-6.67575,,0,0
299,Venezuela,1907,,,,,,,,,0,0
299,Venezuela,1908,,,,,,,6.86131,,0,0
299,Venezuela,1909,,,,,,,3.55191,,0,0
299,Venezuela,1910,,,,,,,3.29815,,0,0
299,Venezuela,1911,,,,,,,6.89655,,0,0
299,Venezuela,1912,,,,,,,3.46476,,0,0
299,Venezuela,1913,,,,,,,15.4734,,0,0
299,Venezuela,1914,,,,,,,-12.6,,0,0
299,Venezuela,1915,,,,,,,3.08925,,0,0
299,Venezuela,1916,,,,,,,-5.66038,,0,0
299,Venezuela,1917,,,,,,,16.7059,,0,0
299,Venezuela,1918,,,,,,,-0.604839,,0,0
299,Venezuela,1919,,,,,,,-6.59229,,0,0
299,Venezuela,1920,6.83333,8.58333,,,,11.325,20.0869,,0,0
299,Venezuela,1921,6.8999,7.87172,7.50243,0.369291,-0.602527,12.4198,4.06872,,0,0
299,Venezuela,1922,8.66142,7.08661,6.74213,0.344488,1.91929,11.9193,2.78019,,0,0
299,Venezuela,1923,8.95522,7.63828,7.35733,0.280948,1.59789,9.92098,15.3846,,0,0
299,Venezuela,1924,8.96191,8.5885,8.39432,0.194175,0.567588,7.84914,15.8242,,0,0
299,Venezuela,1925,10.2932,9.75464,9.54518,0.209455,0.748055,5.86475,29.222,,0,0
299,Venezuela,1926,8.76264,8.6182,8.4882,0.129995,0.274434,4.39576,20.9496,,0,0
299,Venezuela,1927,9.33,7.785,7.665,0.12,1.665,4.215,12.1813,,0,0
299,Venezuela,1928,10.873,11.5526,11.4488,0.103823,-0.575743,3.63379,11.9769,,0,0
299,Venezuela,1929,10.1956,10.5309,10.4591,0.071856,-0.263473,2.58683,13.4021,,0,0
299,Venezuela,1930,8.439,10.4695,10.4133,0.05618,-1.97432,2.05457,1.78977,,0,0
299,Venezuela,1931,10.0543,9.03857,9.00054,0.038023,1.05377,1.434,-19.1739,,0,0
299,Venezuela,1932,8.70821,8.20162,8.16616,0.035461,0.542047,1.23607,-4.21271,,0,0
299,Venezuela,1933,9.85657,8.8296,8.78944,0.040161,1.06713,1.31383,9.4088,,0,0
299,Venezuela,1934,11.2653,9.92786,9.89456,0.033296,1.3707,1.20977,6.72158,,0,0
299,Venezuela,1935,9.58925,11.8205,11.8053,0.015213,-2.21602,1.03448,7.25533,,0,0
299,Venezuela,1936,12.6969,13.2206,13.2159,0.004634,-0.518999,0.152919,9.84456,,0,0
299,Venezuela,1937,13.762,13.0295,13.0254,0.004161,0.736579,0.133167,14.7275,,0,0
299,Venezuela,1938,12.6598,11.9786,,,,0.114811,8.10873,,0,0
299,Venezuela,1939,12.8615,13.6429,,,,0.11325,6.06381,,0,0
299,Venezuela,1940,13.1011,14.1719,,,,0.111152,-3.88446,,0,0
299,Venezuela,1941,12.6039,12.593,,,,0.03647,-1.63731,,0,0
299,Venezuela,1942,12.6674,12.4649,,,,0.038941,-12.5579,,0,0
299,Venezuela,1943,10.566,10.833,,,,0.291919,9.15663,,0,0
299,Venezuela,1944,11.7796,9.93305,,,,0.69735,23.3554,,0,0
299,Venezuela,1945,14.117,11.2204,,,,0.566429,21.5462,,0,0
299,Venezuela,1946,12.0319,12.9279,,,,0.531095,19.9941,,0,0
299,Venezuela,1947,12.8266,12.7322,,,,0.370503,19.6074,,0,0
299,Venezuela,1948,14.1322,12.8663,,,,0.20856,11.3254,,0,0
299,Venezuela,1949,17.0703,16.9173,16.9069,0.010432,0.163436,0.19734,6.11869,,0,0
299,Venezuela,1950,15.7708,15.9992,15.9908,0.008333,-0.22,0.1225,2.3087,,0,0
299,Venezuela,1951,16.3515,16.5869,16.58,0.006923,-0.228462,0.113077,6.9615,,0,0
299,Venezuela,1952,18.3357,18.84,18.8343,0.005714,-0.498571,0.05,8.73709,,0,0
299,Venezuela,1953,15.3333,15.3033,15.3007,0.002667,0.032667,0.326667,3.85306,,0,0
299,Venezuela,1954,16.625,14.7894,14.785,0.004375,1.84,0.186248,10.3506,,0,0
299,Venezuela,1955,15.5933,15.2161,15.2139,0.002222,0.379445,0.149229,8.37214,,0,0
299,Venezuela,1956,16.003,15.2455,15.242,0.0035,0.761,0.111765,8.67922,,0,0
299,Venezuela,1957,23.0279,16.3329,16.3308,0.002083,6.69708,0.07842,14.89,,0,0
299,Venezuela,1958,19.526,24.3888,24.3872,0.0016,-4.8612,1.96063,1.67028,,0,0
299,Venezuela,1959,20.4758,25.4581,25.4565,0.001538,-4.98077,2.66904,6.00817,,0,0
299,Venezuela,1960,19.5885,23.6731,23.65,0.023077,-4.06154,8.28462,0.317928,,0,0
299,Venezuela,1961,9.8963,11.8037,11.7333,0.07037,-1.83704,8.78518,7.05572,,0,0
299,Venezuela,1962,19.71,17.5667,17.4333,0.133333,2.27667,7.24,1.34567,,0,0
299,Venezuela,1963,20.6125,18.6969,18.5094,0.1875,2.10313,6.29688,3.87233,,0,0
299,Venezuela,1964,19.8139,17.9,17.7361,0.163889,2.07778,4.95,3.88647,,0,0
299,Venezuela,1965,19.1184,18.7316,18.5711,0.160526,0.547368,5.46316,5.36362,,0,0
299,Venezuela,1966,19.3775,19.145,19.005,0.14,0.3725,5.835,1.16249,,0,0
299,Venezuela,1967,20.3309,19.819,19.681,0.138095,0.65,6.74048,8.51591,,0,0
299,Venezuela,1968,19.5,19.8178,19.6822,0.135556,-0.182222,7.83778,3.14882,,0,0
299,Venezuela,1969,18.8283,20.9935,20.8043,0.18913,-1.97609,9.90652,4.12244,,0,0
299,Venezuela,1970,18.2654,19.4846,19.1654,0.319231,-0.9,10.5615,4.8798,,0,0
299,Venezuela,1971,20.4158,19.6351,19.2983,0.336842,1.11754,9.63509,5.44192,,0,0
299,Venezuela,1972,21.7279,21.3033,20.9771,0.32623,0.75082,10.641,6.44118,,0,0
299,Venezuela,1973,21.9918,20.0123,19.7521,0.260274,2.23973,9.77534,7.19464,,0,0
299,Venezuela,1974,38.0286,35.2652,35.0812,0.183929,2.94732,7.72411,8.23818,,0,0
299,Venezuela,1975,34.6593,33.7763,33.417,0.359322,1.24237,8.30593,6.32013,,0,0
299,Venezuela,1976,28.24,26.5874,25.2704,1.31704,2.96963,9.48483,7.01807,,0,0
299,Venezuela,1977,25.9449,30.6359,29.541,1.09487,-3.59615,13.7313,10.9339,,0,0
299,Venezuela,1978,23.7314,29.171,27.3651,1.80592,-3.63373,19.2009,11.3501,,0,0
299,Venezuela,1979,19.2048,22.2793,20.6721,1.60721,-1.46731,15.3942,11.357,,0,0
299,Venezuela,1980,26.378,21.9685,,,2.12242,13.3426,14.8189,,0,0
299,Venezuela,1981,34.386,29.6491,,,1.11747,17.7278,8.53625,,0,0
299,Venezuela,1982,28.866,29.0378,,,-1.68989,19.829,-3.71655,,0,0
299,Venezuela,1983,26.5517,25.3103,,,1.04961,23.4526,-3.02496,,0,0
299,Venezuela,1984,25,19.6667,,,6.34359,34.5987,3.07736,,0,0
299,Venezuela,1985,27.3118,20.3441,,,8.11081,33.9737,3.97611,,0,0
299,Venezuela,1986,22.2904,21.4724,,,0.800544,79.0941,,,0,0
299,Venezuela,1987,17.6724,25.1437,,,-0.189605,57.6036,4.33307,,0,0
299,Venezuela,1988,23.9644,33.2088,29.8094,3.39943,-5.845,44.9344,6.35476,,0,1
299,Venezuela,1989,31.6177,32.5252,27.152,5.37315,4.4657,70.356,5.79864,,0,1
299,Venezuela,1990,35.7695,31.9319,26.9103,5.02163,8.85921,64.7777,3.0906,,0,1
299,Venezuela,1991,31.6147,33.8908,29.7298,4.16099,1.88487,64.6631,2.46953,,0,1
299,Venezuela,1992,24.2786,30.6464,26.6578,3.98853,-2.37918,62.4809,3.42288,,0,1
299,Venezuela,1993,24.7454,27.6662,23.0477,4.61853,1.6977,64.9795,3.9118,,0,1
299,Venezuela,1994,31.0288,42.2159,37.0869,5.12899,-6.05813,71.8746,3.72706,,1,1
299,Venezuela,1995,27.0043,32.8686,26.6617,6.20687,0.34265,66.904,5.45226,,1,1
299,Venezuela,1996,35.6688,27.7292,22.8381,4.89106,12.8307,59.8697,0.402557,,1,1
299,Venezuela,1997,33.565,30.9879,27.9804,3.00758,5.58469,40.0946,2.99196,,1,1
299,Venezuela,1998,24.3012,28.7907,24.9092,3.88152,-0.607916,37.06,0.579383,,1,1
299,Venezuela,1999,26.8471,25.8009,21.9601,3.84087,4.88705,38.0812,-1.48175,,1,1
299,Venezuela,2000,32.7428,28.2931,25.2128,3.08036,7.53,31.8932,-3.34559,,1,1
299,Venezuela,2001,27.3054,31.8989,28.5009,3.39801,-1.19542,34.497,2.06428,,1,1
299,Venezuela,2002,29.5072,30.9895,25.7726,5.21693,3.73463,46.4543,-0.048568,,1,1
299,Venezuela,2003,32.3469,32.1755,26.964,5.21145,5.38287,49.2936,3.83961,,1,1
299,Venezuela,2004,34.3851,31.9146,28.1582,3.75634,6.22681,42.9186,4.13528,,1,1
299,Venezuela,2005,37.625,33.5303,30.5555,2.97483,7.06959,33.7302,2.87618,,1,1
299,Venezuela,2006,37.6021,39.1616,37.0742,2.08745,0.527972,28.5708,4.32259,,1,1
299,Venezuela,2007,33.273,36.1322,34.4798,1.65237,-1.20684,30.8736,6.7613,,1,1
299,Venezuela,2008,31.6483,34.2987,32.8316,1.4671,-1.18326,24.5534,5.82684,,1,1
299,Venezuela,2009,24.8705,33.0245,31.5455,1.47899,-6.67499,32.7,-3.2023,,1,1
299,Venezuela,2010,31.0303,36.9473,33.5838,3.36354,-2.55343,38.3606,-1.48879,,1,1
299,Venezuela,2011,35.2479,40.681,39.9012,0.779767,-4.65327,46.7929,4.17642,,1,1
429,Iran,1800,,,,,,,,,0,0
429,Iran,1801,,,,,,,,,0,0
429,Iran,1802,,,,,,,,,0,0
429,Iran,1803,,,,,,,,,0,0
429,Iran,1804,,,,,,,,,0,0
429,Iran,1805,,,,,,,,,0,0
429,Iran,1806,,,,,,,,,0,0
429,Iran,1807,,,,,,,,,0,0
429,Iran,1808,,,,,,,,,0,0
429,Iran,1809,,,,,,,,,0,0
429,Iran,1810,,,,,,,,,0,0
429,Iran,1811,,,,,,,,,0,0
429,Iran,1812,,,,,,,,,0,0
429,Iran,1813,,,,,,,,,0,0
429,Iran,1814,,,,,,,,,0,0
429,Iran,1815,,,,,,,,,0,0
429,Iran,1816,,,,,,,,,0,0
429,Iran,1817,,,,,,,,,0,0
429,Iran,1818,,,,,,,,,0,0
429,Iran,1819,,,,,,,,,0,0
429,Iran,1820,,,,,,,,,0,0
429,Iran,1821,,,,,,,,,0,0
429,Iran,1822,,,,,,,,,0,0
429,Iran,1823,,,,,,,,,0,0
429,Iran,1824,,,,,,,,,0,0
429,Iran,1825,,,,,,,,,0,0
429,Iran,1826,,,,,,,,,0,0
429,Iran,1827,,,,,,,,,0,0
429,Iran,1828,,,,,,,,,0,0
429,Iran,1829,,,,,,,,,0,0
429,Iran,1830,,,,,,,,,0,0
429,Iran,1831,,,,,,,,,0,0
429,Iran,1832,,,,,,,,,0,0
429,Iran,1833,,,,,,,,,0,0
429,Iran,1834,,,,,,,,,0,0
429,Iran,1835,,,,,,,,,0,0
429,Iran,1836,,,,,,,,,0,0
429,Iran,1837,,,,,,,,,0,0
429,Iran,1838,,,,,,,,,0,0
429,Iran,1839,,,,,,,,,0,0
429,Iran,1840,,,,,,,,,0,0
429,Iran,1841,,,,,,,,,0,0
429,Iran,1842,,,,,,,,,0,0
429,Iran,1843,,,,,,,,,0,0
429,Iran,1844,,,,,,,,,0,0
429,Iran,1845,,,,,,,,,0,0
429,Iran,1846,,,,,,,,,0,0
429,Iran,1847,,,,,,,,,0,0
429,Iran,1848,,,,,,,,,0,0
429,Iran,1849,,,,,,,,,0,0
429,Iran,1850,,,,,,,,,0,0
429,Iran,1851,,,,,,,,,0,0
429,Iran,1852,,,,,,,,,0,0
429,Iran,1853,,,,,,,,,0,0
429,Iran,1854,,,,,,,,,0,0
429,Iran,1855,,,,,,,,,0,0
429,Iran,1856,,,,,,,,,0,0
429,Iran,1857,,,,,,,,,0,0
429,Iran,1858,,,,,,,,,0,0
429,Iran,1859,,,,,,,,,0,0
429,Iran,1860,,,,,,,,,0,0
429,Iran,1861,,,,,,,,,0,0
429,Iran,1862,,,,,,,,,0,0
429,Iran,1863,,,,,,,,,0,0
429,Iran,1864,,,,,,,,,0,0
429,Iran,1865,,,,,,,,,0,0
429,Iran,1866,,,,,,,,,0,0
429,Iran,1867,,,,,,,,,0,0
429,Iran,1868,,,,,,,,,0,0
429,Iran,1869,,,,,,,,,0,0
429,Iran,1870,,,,,,,,,0,0
429,Iran,1871,,,,,,,,,0,0
429,Iran,1872,,,,,,,,,0,0
429,Iran,1873,,,,,,,,,0,0
429,Iran,1874,,,,,,,,,0,0
429,Iran,1875,,,,,,,,,0,0
429,Iran,1876,,,,,,,,,0,0
429,Iran,1877,,,,,,,,,0,0
429,Iran,1878,,,,,,,,,0,0
429,Iran,1879,,,,,,,,,0,0
429,Iran,1880,,,,,,,,,0,0
429,Iran,1881,,,,,,,,,0,0
429,Iran,1882,,,,,,,,,0,0
429,Iran,1883,,,,,,,,,0,0
429,Iran,1884,,,,,,,,,0,0
429,Iran,1885,,,,,,,,,0,0
429,Iran,1886,,,,,,,,,0,0
429,Iran,1887,,,,,,,,,0,0
429,Iran,1888,,,,,,,,,0,0
429,Iran,1889,,,,,,,,,0,0
429,Iran,1890,,,,,,,,,0,0
429,Iran,1891,,,,,,,,,0,0
429,Iran,1892,,,,,,,,,0,0
429,Iran,1893,,,,,,,,,0,0
429,Iran,1894,,,,,,,,,0,0
429,Iran,1895,,,,,,,,,0,0
429,Iran,1896,,,,,,,,,0,0
429,Iran,1897,,,,,,,,,0,0
429,Iran,1898,,,,,,,,,0,0
429,Iran,1899,,,,,,,,,0,0
429,Iran,1900,,,,,,,,,0,0
429,Iran,1901,,,,,,,,,0,0
429,Iran,1902,,,,,,,,,0,0
429,Iran,1903,,,,,,,,,0,0
429,Iran,1904,,,,,,,,,0,0
429,Iran,1905,,,,,,,,,0,0
429,Iran,1906,,,,,,,,,0,0
429,Iran,1907,,,,,,,,,0,0
429,Iran,1908,,,,,,,,,0,0
429,Iran,1909,,,,,,,,,0,0
429,Iran,1910,,,,,,,,,0,0
429,Iran,1911,,,,,,,,,0,0
429,Iran,1912,,,,,,,,,0,0
429,Iran,1913,,,,,,,,,0,0
429,Iran,1914,,,,,,,,,0,0
429,Iran,1915,,,,,,,,,0,0
429,Iran,1916,,,,,,,,,0,0
429,Iran,1917,,,,,,,,,0,0
429,Iran,1918,,,,,,,,,0,0
429,Iran,1919,,,,,,,,,0,0
429,Iran,1920,,,,,,,,,0,0
429,Iran,1921,,,,,,,,,0,0
429,Iran,1922,,,,,,,,,0,0
429,Iran,1923,,,,,,,,,0,0
429,Iran,1924,,,,,,,,,0,0
429,Iran,1925,,,,,,,,,0,0
429,Iran,1926,,,,,,,,,0,0
429,Iran,1927,,,,,,,,,0,0
429,Iran,1928,,,,,,,,,0,0
429,Iran,1929,,,,,,,,,0,0
429,Iran,1930,,,,,,,,,0,0
429,Iran,1931,,,,,,,,,0,0
429,Iran,1932,,,,,,,,,0,0
429,Iran,1933,,,,,,,,,0,0
429,Iran,1934,,,,,,,,,0,0
429,Iran,1935,,,,,,,,,0,0
429,Iran,1936,,,,,,,,,0,0
429,Iran,1937,,,,,,,,,0,0
429,Iran,1938,,,,,,,,,0,0
429,Iran,1939,,,,,,,,,0,0
429,Iran,1940,,,,,,,,,0,0
429,Iran,1941,,,,,,,,,0,0
429,Iran,1942,,,,,,,,,0,0
429,Iran,1943,,,,,,,,,0,0
429,Iran,1944,,,,,,,,,0,0
429,Iran,1945,,,,,,,,,0,0
429,Iran,1946,,,,,,,,,0,0
429,Iran,1947,,,,,,,,,0,0
429,Iran,1948,,,,,,,,,0,0
429,Iran,1949,,,,,,,,,0,0
429,Iran,1950,,,,,,,,,0,0
429,Iran,1951,,,,,,,0.001173,,0,0
429,Iran,1952,,,,,,,,,0,0
429,Iran,1953,,,,,,,0.099545,,0,0
429,Iran,1954,,,,,,,,,0,0
429,Iran,1955,,,,,,,,,0,0
429,Iran,1956,,,,,,,8.88976,,0,0
429,Iran,1957,,,,,,,13.96,,0,0
429,Iran,1958,,,,,,,11.6603,,0,0
429,Iran,1959,,,,,,,8.57919,,0,0
429,Iran,1960,,,,,,,9.69547,,0,0
429,Iran,1961,,,,,,,8.47483,,0,0
429,Iran,1962,14.1837,15.5761,15.1148,0.461297,-0.931142,13.4229,1.95219,,0,0
429,Iran,1963,15.0468,14.7868,14.4104,0.376414,0.636376,12.4217,11.0023,,0,0
429,Iran,1964,15.3421,15.3822,14.9899,0.392281,0.352238,15.2498,7.24892,,0,0
429,Iran,1965,15.1143,16.3402,16.0327,0.307451,-0.918417,14.8735,12.2757,,0,0
429,Iran,1966,17.8304,20.4627,20.1925,0.270125,-2.36209,,10.427,,0,0
429,Iran,1967,18.2657,22.2616,22.0211,0.240447,-3.75547,,10.6271,,0,0
429,Iran,1968,19.0139,23.5873,23.0178,0.569581,-4.00382,,12.502,,0,0
429,Iran,1969,,,,,,,12.9064,,0,0
429,Iran,1970,,,,,,16.7073,9.83604,,0,0
429,Iran,1971,,,,,,16.3565,12.9793,,0,0
429,Iran,1972,,,,,,14.4989,16.2884,,0,0
429,Iran,1973,,,,,,14.2642,5.53362,,0,0
429,Iran,1974,,,,,,7.01206,9.38464,,0,0
429,Iran,1975,,,,,,9.27467,5.7538,,0,0
429,Iran,1976,,,,,,7.33352,17.7309,,0,0
429,Iran,1977,,,,,,9.23049,-1.30065,,0,0
429,Iran,1978,,,,,,,-7.47934,,0,0
429,Iran,1979,,,,,,,-7.12419,,0,0
429,Iran,1980,21.5957,35.7612,,,,36.9904,-13.2296,,0,0
429,Iran,1981,23.021,33.705,27.9026,5.80248,-4.88156,46.0243,-5.19863,,0,0
429,Iran,1982,24.193,29.7435,23.2423,6.50119,0.95062,45.34,12.9568,,0,0
429,Iran,1983,21.3441,27.4893,,,,35.3395,12.6082,,0,0
429,Iran,1984,19.7138,23.7304,14.0133,9.71707,5.70045,9.23339,-1.57372,,0,0
429,Iran,1985,17.9031,21.642,,,,10.2021,2.06513,,0,0
429,Iran,1986,11.1279,18.9676,,,,44.1823,-9.1708,,0,0
429,Iran,1987,11.8051,18.6409,,,,46.3087,-1.40369,,0,0
429,Iran,1988,13.3373,23.6166,,,,59.7018,-6.29923,,0,0
429,Iran,1989,15.5735,20.022,18.7346,1.28736,-3.16106,56.3741,6.17796,,0,0
429,Iran,1990,19.6333,21.9477,19.3386,2.6091,0.29478,42.2231,13.6878,,0,1
429,Iran,1991,16.8371,19.0673,,,,33.4728,12.5944,,0,1
429,Iran,1992,18.5058,19.6735,17.3257,2.34781,1.1801,25.6177,4.25107,,0,1
429,Iran,1993,28.9683,35.7171,,,,24.098,-1.57579,,0,1
429,Iran,1994,25.644,30.0296,,,,45.6642,-0.350553,,0,1
429,Iran,1995,24.2072,27.6812,26.6034,1.07778,-2.39615,35.1822,2.65269,,0,1
429,Iran,1996,22.4934,23.5146,19.2951,4.21953,3.19839,28.4175,7.10074,,0,1
429,Iran,1997,20.9965,23.4357,21.5678,1.86788,-0.571322,22.9759,3.38481,,0,1
429,Iran,1998,15.8306,22.5401,,,,25.3595,2.74059,,0,1
429,Iran,1999,20.5632,21.2499,16.7002,4.54972,3.86299,21.3317,1.93382,,0,1
429,Iran,2000,25.375,18.0376,7.12972,10.9079,18.2453,20.7473,5.14316,,0,1
429,Iran,2001,19.8577,18.7189,,,,18.0596,3.66967,,0,1
429,Iran,2002,22.7956,22.2634,21.9314,0.331952,0.86415,25.4165,7.5156,,0,1
429,Iran,2003,24.0318,22.6881,22.387,0.301143,1.64483,26.4799,7.11468,,0,1
429,Iran,2004,25.0781,21.1584,20.9627,0.195735,4.11548,26.3126,5.08405,,0,1
429,Iran,2005,29.7165,26.5176,26.2664,0.251198,3.45017,23.7,4.6234,,0,1
429,Iran,2006,29.915,27.635,27.403,0.232028,2.51199,19.7218,5.89394,,0,1
429,Iran,2007,28.875,21.5207,21.2511,0.269598,7.62396,17.8542,7.82479,,0,1
429,Iran,2008,25.142,24.4665,24.2311,0.235391,0.910936,13.9494,2.3,,0,1
429,Iran,2009,23.5319,22.4876,22.3237,0.163946,1.20826,13.0569,3.94967,,0,1
429,Iran,2010,23.4371,21.7502,21.6419,0.10833,1.79525,11.1258,5.89853,,0,1
429,Iran,2011,24.8087,24.9795,24.9575,0.021989,-0.148865,13.0443,1.97781,,0,1
436,Israel,1800,,,,,,,,,0,0
436,Israel,1801,,,,,,,,,0,0
436,Israel,1802,,,,,,,,,0,0
436,Israel,1803,,,,,,,,,0,0
436,Israel,1804,,,,,,,,,0,0
436,Israel,1805,,,,,,,,,0,0
436,Israel,1806,,,,,,,,,0,0
436,Israel,1807,,,,,,,,,0,0
436,Israel,1808,,,,,,,,,0,0
436,Israel,1809,,,,,,,,,0,0
436,Israel,1810,,,,,,,,,0,0
436,Israel,1811,,,,,,,,,0,0
436,Israel,1812,,,,,,,,,0,0
436,Israel,1813,,,,,,,,,0,0
436,Israel,1814,,,,,,,,,0,0
436,Israel,1815,,,,,,,,,0,0
436,Israel,1816,,,,,,,,,0,0
436,Israel,1817,,,,,,,,,0,0
436,Israel,1818,,,,,,,,,0,0
436,Israel,1819,,,,,,,,,0,0
436,Israel,1820,,,,,,,,,0,0
436,Israel,1821,,,,,,,,,0,0
436,Israel,1822,,,,,,,,,0,0
436,Israel,1823,,,,,,,,,0,0
436,Israel,1824,,,,,,,,,0,0
436,Israel,1825,,,,,,,,,0,0
436,Israel,1826,,,,,,,,,0,0
436,Israel,1827,,,,,,,,,0,0
436,Israel,1828,,,,,,,,,0,0
436,Israel,1829,,,,,,,,,0,0
436,Israel,1830,,,,,,,,,0,0
436,Israel,1831,,,,,,,,,0,0
436,Israel,1832,,,,,,,,,0,0
436,Israel,1833,,,,,,,,,0,0
436,Israel,1834,,,,,,,,,0,0
436,Israel,1835,,,,,,,,,0,0
436,Israel,1836,,,,,,,,,0,0
436,Israel,1837,,,,,,,,,0,0
436,Israel,1838,,,,,,,,,0,0
436,Israel,1839,,,,,,,,,0,0
436,Israel,1840,,,,,,,,,0,0
436,Israel,1841,,,,,,,,,0,0
436,Israel,1842,,,,,,,,,0,0
436,Israel,1843,,,,,,,,,0,0
436,Israel,1844,,,,,,,,,0,0
436,Israel,1845,,,,,,,,,0,0
436,Israel,1846,,,,,,,,,0,0
436,Israel,1847,,,,,,,,,0,0
436,Israel,1848,,,,,,,,,0,0
436,Israel,1849,,,,,,,,,0,0
436,Israel,1850,,,,,,,,,0,0
436,Israel,1851,,,,,,,,,0,0
436,Israel,1852,,,,,,,,,0,0
436,Israel,1853,,,,,,,,,0,0
436,Israel,1854,,,,,,,,,0,0
436,Israel,1855,,,,,,,,,0,0
436,Israel,1856,,,,,,,,,0,0
436,Israel,1857,,,,,,,,,0,0
436,Israel,1858,,,,,,,,,0,0
436,Israel,1859,,,,,,,,,0,0
436,Israel,1860,,,,,,,,,0,0
436,Israel,1861,,,,,,,,,0,0
436,Israel,1862,,,,,,,,,0,0
436,Israel,1863,,,,,,,,,0,0
436,Israel,1864,,,,,,,,,0,0
436,Israel,1865,,,,,,,,,0,0
436,Israel,1866,,,,,,,,,0,0
436,Israel,1867,,,,,,,,,0,0
436,Israel,1868,,,,,,,,,0,0
436,Israel,1869,,,,,,,,,0,0
436,Israel,1870,,,,,,,,,0,0
436,Israel,1871,,,,,,,,,0,0
436,Israel,1872,,,,,,,,,0,0
436,Israel,1873,,,,,,,,,0,0
436,Israel,1874,,,,,,,,,0,0
436,Israel,1875,,,,,,,,,0,0
436,Israel,1876,,,,,,,,,0,0
436,Israel,1877,,,,,,,,,0,0
436,Israel,1878,,,,,,,,,0,0
436,Israel,1879,,,,,,,,,0,0
436,Israel,1880,,,,,,,,,0,0
436,Israel,1881,,,,,,,,,0,0
436,Israel,1882,,,,,,,,,0,0
436,Israel,1883,,,,,,,,,0,0
436,Israel,1884,,,,,,,,,0,0
436,Israel,1885,,,,,,,,,0,0
436,Israel,1886,,,,,,,,,0,0
436,Israel,1887,,,,,,,,,0,0
436,Israel,1888,,,,,,,,,0,0
436,Israel,1889,,,,,,,,,0,0
436,Israel,1890,,,,,,,,,0,0
436,Israel,1891,,,,,,,,,0,0
436,Israel,1892,,,,,,,,,0,0
436,Israel,1893,,,,,,,,,0,0
436,Israel,1894,,,,,,,,,0,0
436,Israel,1895,,,,,,,,,0,0
436,Israel,1896,,,,,,,,,0,0
